V0,V1,pol
TRBBRVT128F428EA7A,SOALDFI12A8C13A3A8,0.0
TRBBRRS128F4256EEF,SOJODCY12A58A7CE98,0.0
TRBBRQE12903C9E587,SOCJPAI12AB0185DB1,0.0
TRBBRIQ128F9353B5C,SOWPJKA12A58A7D131,0.0
TRBBREF128F933CCDD,SOXNASC12AB01874DF,0.0
TRBBRXA12903CAB6C0,SOGHKOU12AB018C776,0.0
TRBBRJN128F425C040,SOBLUYN12A8AE48167,0.0
TRBBRYI128F42370F5,SOAEBUV12A8C1335DB,0.0
TRBBRFQ12903CE2997,SOIXICA12A58A7A9A5,0.0
TRBBRTY128F4260973,SOVVAVA12AF72A9926,0.0
TRBBRXN12903CBAE27,SOZDKSD12AB018A0AC,0.0
TRBBYWM128F9324A8B,SOBPMLZ12AB01819E3,0.0
TRBBYDT128F14805B4,SOBPTED12A6D4F99C7,0.0
TRBBYKP128F92D60F0,SOWCJPI12AAF3B229C,0.0
TRBBYGX12903CEF0BC,SOLDLRC12AC907269F,0.0
TRBBYOI128F4256732,SOOFHUH12A8C1340A5,0.0
TRBBYFJ128F42A22D4,SOWVTAJ12A8C13C6D5,0.0
TRBBYQM128F1468524,SOTSKKZ12A6D4F71C4,0.0
TRBBYST12903CE82DB,SOPYMLY12AC3DF67AE,0.0
TRBBYYL128F4236EBC,SOYJHEW12A8C133A40,0.0
TRBBAQJ128F92F1336,SONPLJV12AB0182571,0.0
TRBBANR128F4277C5B,SOIKNYT12A8C134A20,0.0
TRBBAAD128F42B0C9D,SODGNNL12A8C13D3E3,0.0
TRBBACZ128F9339B90,SOSDKWG12AB0189E31,0.0
TRBBARP128F9306CBE,SOVLJVC12AB01809F8,0.0
TRBBADO12903CEE832,SOFQOAR12AC4688316,0.0
TRBBASV128F427680E,SOLZCZD12A8C13833B,0.0
TRBBANU128F422B87B,SONTKHG12A81C22D4C,0.0
TRBBADQ128F933698F,SOCYZXX12AB0183835,0.0
TRBBAHD128F428E0FE,SOQSVRE12A8C13A31C,0.0
TRBBAKQ128F92F0A8E,SOXUVQH12AAF3B388C,0.0
TRBBALB12903CAC0B5,SOCKTEZ12A8C14553D,0.0
TRBBAKH128F92FA339,SOLQVLD12A58A7610B,0.0
TRBBAIC12903D11771,SORIWKL12AC4689A11,0.0
TRBBAAZ12903CAEA6D,SOFXRWD12AB018B56B,0.0
TRBBBKS12903CDFCF4,SOCWFVT12AB01890F8,0.0
TRBBBEA128F93391BA,SOFWWIA12AB01884A1,0.0
TRBBBMT128F42A0A4E,SONFOEG12A8C13B8B8,0.0
TRBBBVC128F429AB66,SOQPFGN12A8C13C1B3,0.0
TRBBBFO128F931535D,SOTZIPQ12AB01803AA,0.0
TRBBBUG128F148D65B,SOFDYGC12A6D4F9059,0.0
TRBBBLA128F424E963,SOICLQB12A8C13637C,0.0
TRBBBOA128F42624DA,SOPWWAV12A8C13A825,0.0
TRBBNGV128F147EAFC,SOQTOZK12A6D4F95AD,0.0
TRBBNKD128F92F251E,SOFAJOM12A8C141EE4,0.0
TRBBNDS12903CBF924,SOLYAED12AB01885EC,0.0
TRBBNRP128F92EDD9D,SOWGFDH12AB017B2F5,0.0
TRBBNML12903CBD2B3,SOKDPUY12AB0184594,0.0
TRBBNIV12903CD4755,SOICYHD12AB018A5B8,0.0
TRBBNHZ128F423E599,SOTEDAD12A8AE4735F,0.0
TRBBNPX12903CA5375,SOWYWXM12AB018C9E9,0.0
TRBBNTP128F92D934C,SOGWIQR12A8C144C22,0.0
TRBBNCR128F930B340,SOUWZWV12AB0181ACF,0.0
TRBBNCE128F4295D5E,SOCCBOH12A8C13E947,0.0
TRBBNNS128F931C83D,SOBBWJS12AB0182522,0.39000000000000007
TRBBSBF128F14687A4,SOAEGFO12A6D4F87AA,0.0
TRBBSKC128F1496C4E,SOLWGCZ12A6D4FA8F3,0.0
TRBBSFL128F931798C,SOPFIWM12AB0186A0D,0.0
TRBBSSU128F4265E16,SOVBBUZ12A8C137B2D,0.0
TRBBSZN128F930E4E7,SODKKPS12AB018397C,0.0
TRBBSGI128F9309855,SODWYJZ12AB018240F,0.0
TRBBSXW12903CEB61D,SOIWQSF12AC468C3CD,0.0
TRBBFLM128F14AD269,SOKEGNC12A6D4FB54C,0.0
TRBBFMN128F421AF38,SOJWSCQ12A6D4FBAB9,0.0
TRBBFRR128F426CD17,SOIQVDP12A8C13510A,0.0
TRBBFOT12903CBCB4F,SONOKWX12AB0185FDC,0.0
TRBBFHG128F932B9D6,SOIVFAV12AB0183D33,0.0
TRBBFFE128F9347D66,SOSJRCR12A58A7BEC0,0.0
TRBBFBZ128F42493ED,SOURKHT12A58A7F3E6,0.0
TRBBFTS12903CDC3D9,SOFKMMF12AB018CE39,0.0
TRBBFUA128F933AB95,SOHWRNV12A58A78E24,0.0
TRBBDLG128F9308703,SOCUSAL12AB0182310,0.0
TRBBDDG128F14743AE,SODZSJG12A6D4F87AF,0.0
TRBBDSZ128F4273088,SOPKVPX12A8C13868F,0.0
TRBBDXO128F14A4737,SODKOLK12A6D4FB6B1,0.0
TRBBDZF128F424BE45,SODVLYP12A6D4FCCA3,0.0
TRBBDFG128F4229DE2,SOZQCOR12A8151D3FC,0.0
TRBBDPA12903CCCA06,SOZPUVL12AB0188069,0.0
TRBBDJI12903CF10AB,SODJQBY12AC46885B5,0.0
TRBBDAH128F92E625E,SOOGOQH12A8C1415D7,0.0
TRBBDIU128F1496C52,SORVMCT12A6D4FA8F7,0.0
TRBBDBV12903D00668,SOKRYXD12AC9075904,0.08
TRBBEGG128F9314BAA,SONEGFT12A8C142567,0.0
TRBBEEP128F147F1BF,SOPAHBW12A6D4F7638,0.0
TRBBEAE128F429E371,SOQXARY12A8C13F68C,0.0
TRBBEYU128F4235623,SOGWPDK12A81C2242F,0.0
TRBBEQY128F42373AF,SOGPIOY12A58A7F7AD,0.0
TRBBEHB128E0784F71,SOFQVFL12A6701F8DC,0.0
TRBBECU128F931E67C,SOGRTXS12AB017CCFC,0.0
TRBBEJC128F4281471,SOVASWH12A8C13E3CE,0.0
TRBBLTV12903CC3C00,SOJKSPB12A67AD93AE,0.0
TRBBLXX128F92C3D8C,SOAQMCT12A8C1350DE,0.0
TRBBLUO12903CEDBD2,SOCHJTF12AC4686775,0.0
TRBBLCU128F423C5DA,SORLVXI12A8AE45E37,0.0
TRBBLDK128F93443C0,SOCIALB12AB01811A2,0.0
TRBBLFA12903CDC496,SOJEECD12AB018BDA5,0.0
TRBBLTE128F42558EF,SOELVHE12A8C135E02,0.0
TRBBLGX128F92D46B8,SOHUHHZ12AAA15E72E,0.0
TRBBLYZ128F4269606,SOBNTOJ12A8C133435,0.0
TRBBLBI128F92EEF0F,SOJPQLG12A8C140660,0.0
TRBBLUS128F4276631,SOSKXWY12A8C135248,0.0
TRBBLAN128F93183E6,SOESSPX12AB01807A0,0.0
TRBBLOQ128F930C9DE,SOLJMGD12A58A76C3A,0.0
TRBBLNS12903CE5265,SORHGGM12AB01878D5,0.0
TRBBLNE128F4256D3F,SOGRSPK12A8A9D88E0,0.0
TRBBPXP128F148511C,SOFZGIT12A58A7CD2D,0.0
TRBBPPB128F14AB242,SORWORW12A6D4FBBE2,0.0
TRBBPSX128F93332EE,SOURXDF12AB0180C6C,0.0
TRBBPYO128F426DF2A,SOMDWZC12A8C13A065,0.0
TRBBPPQ128F426C3D5,SONWLUL12A8C13AEEE,0.0
TRBBPGL128F933E34C,SOYTIWN12A6D4FBA37,0.0
TRBBPGU12903CF7C25,SOISJLZ12AC3DF6DE7,0.0
TRBBWKF128F934E709,SOAWLLC12AB01893BC,0.0
TRBBWSE128F9313963,SOWJQRH12AB0186761,0.0
TRBBWCP128F935F6DB,SOGMTCP12A58A81E46,0.0
TRBBWDJ128F42595D5,SOIFMVY12A8AE467B1,0.0
TRBBWKS128F424E84A,SOPNUVB12A8C13627D,0.0
TRBBWIP128F4287400,SOVVGSH12A8C14085F,0.0
TRBBWNS128F426F760,SOGVDLQ12A58A7E3C5,0.0
TRBBZCM12903CDDDA5,SOVNLPD12AB018F3F9,0.0
TRBBZSO128F4257B30,SOFRVYQ12A8C137BAC,0.0
TRBBZFO128F932CD27,SOZDQHO12AB018512F,0.0
TRBBZOG128F422B02B,SONNYOP12A8AE45715,0.0
TRBBZQM128F931A529,SOCVTCQ12AB01848FC,0.0
TRBBZTM12903CB84F3,SOUZOPT12A58A79B94,0.0
TRBBZJP128F4287992,SOKKZIB12A8C13F5DB,0.0379352391274895
TRBBZJW12903CF71A6,SOUEDBC12AC90972E5,0.0
TRBBZXJ12903CD3E8D,SOGQIEK12AB0186792,0.0
TRBBZWC128F93172DA,SOCDXPZ12AB01844FD,0.0
TRBBZRF128F9321407,SOUKRZV12AB0182E90,0.0
TRBBZAE128F92FDC05,SOIDSSZ12A8C142A76,0.0
TRBBGMX128F932B156,SOXSURB12AB0184FBC,0.0
TRBBGMD128F4229F92,SORUYQB12A81357343,0.0
TRBBGUV128F92DFA21,SOYSKFE12A8C143AF3,0.0
TRBBGOG128EF33EDCA,SOGZMUF12A67ADAE79,0.0
TRBBGFR128F427B5BD,SOVXQXN12A8C135FDC,0.0
TRBBGDK128F427D450,SOFGXQV12A8C13C842,0.0
TRBBGMS128F424C656,SOVNCCQ12A8C136CB3,0.0
TRBBGQN128F9310CBE,SOKIZGL12AB018342D,0.0
TRBBGEG128F425CEDD,SOZDLOG12A58A7D3BD,0.0
TRBBTDV128F934F6B1,SOGOBIT12AB01899DE,0.6100000000000001
TRBBTJG12903CD5B47,SOTVMJI12AB018638F,0.0
TRBBTLA128F4226907,SOWOWTL12A6D4F9EB9,0.0
TRBBTJH128F1476BC7,SOHZYBG12A5829168F,0.0
TRBBTQB128F92FAB03,SOACXUA12AB017C9A4,0.0
TRBBTSI128E0790E7B,SOLFRCH12A67021C28,0.0
TRBBTUD128F42A10A3,SOKZCJC12AF72A8C79,0.0
TRBBTFO128EF345397,SOTBDNQ12A67ADBF2A,0.0
TRBBTZW12903CE7495,SOQAUIF12AC46861CF,0.0
TRBBTUV128F933D382,SONKOFE12AB0187002,0.0
TRBBTOM128F42309C2,SOAQRFQ12A8AE46466,0.0
TRBBKTG128E0785461,SOQZZKI12A67020D38,0.0
TRBBKTZ128F1456D67,SOIBHJO12A6D4F7774,0.0
TRBBKMZ128F93539F4,SOCIACN12AB0189ADC,0.0
TRBBKIH128F9343FD4,SOMVRYP12AB0185AFF,0.0
TRBBKAI128F4251AEF,SOAVPSK12A58A7ED21,0.0
TRBBKLD128F424ABF5,SOVQEYV12AF72A06B2,0.0
TRBBKAJ128F92D6072,SOJUPKT12AAF3B381E,0.0
TRBBKXZ128F4215C88,SORWASK12A6D4FA5ED,0.0
TRBBKUZ128F92C9D49,SOAQTZJ12A8C14343C,0.0
TRBBQGV12903CB5CD3,SOSIANM12AB018CC80,0.0
TRBBQVL128F93421CA,SOKJMKB12AB0189C12,0.0
TRBBQPP128F92EE611,SOPIFJT12A81C221AC,0.0
TRBBQAV128F92E2000,SOCJGSX12AAF3B4DA9,0.0
TRBBQFV128F4252EFF,SOPZHFK12A8C135493,0.0
TRBBQJZ128F92C5AF2,SOFGAJF12A8C141DA3,0.0
TRBBQHG12903CB5AD2,SOSAEZB12AB018DADE,0.0
TRBBQYU128F4269447,SOAMZKG12A8C13797C,0.0
TRBBQMY128F9320AF7,SOEKBBG12AB017E5D7,0.0
TRBBUBC128F148CBAA,SOICMNM12A6D4F89C3,0.0
TRBBUOJ128F92FC6F2,SOYSZGR12A8C14015C,0.0
TRBBUPS12903CFC938,SOAPDWC12AC468BB3B,0.0
TRBBULA128F146E122,SOEOYBN12A6D4F9E2C,0.0
TRBBUCK128F42AFAD6,SOVXKMW12A8C1414C1,0.0
TRBBUHZ128F428F001,SOULPEW12A8C13E4F7,0.0
TRBBVBM128F92D07F1,SOORJCV12A8C144A4E,0.0
TRBBVTH128F92F3B6F,SOOAEZC12AAF3B28BD,0.0
TRBBVYO128F146AEDC,SOZXKFE12A6D4F71FC,0.0
TRBBVNR128E078E1E4,SOCMYLF12A67020A4D,0.0
TRBBVAH128F4270300,SONAWWG12A8C133380,0.0
TRBBVDW128F932262A,SOCFNPC12AB017CE1B,0.0
TRBBVPM12903CDB094,SOPQJZR12AB01882BD,0.0
TRBBVFT128F42ABB02,SOOZDSM12A8C13D39D,0.0
TRBBVBM128F4276D82,SOGOVUN12A8AE46B43,0.0
TRBBVDP128F92F28CF,SOCFKSK12A8C140704,0.0
TRBBVYI128F4291603,SODSFSH12A8C13EDFE,0.0
TRBBVSO128F9341C12,SOVPTBI12AB01879CF,0.0
TRBBVFB128F1461507,SOQLWVI12A6D4F465F,0.0
TRBBVXL128F427C3F2,SOKPWEP12A8C137A4B,0.0
TRBFCJQ128F427086F,SOGSJTT12A8C13B4F7,0.0
TRBFCWC128F1484CF0,SOORIJA12A6D4F9A02,0.0
TRBFCPS12903CEEB26,SONCCNP12AC3DF5716,0.0
TRBFCKD128F92E87E2,SOPQYNE12AB01818B5,0.0
TRBFCKU12903D0054F,SOEISBO12AC468ABAB,0.0
TRBFCSV128F92EF7B9,SOWMQGR12A8C1458A2,0.0
TRBFCWN128F92D5E03,SOUTKII12AAF3B1D4F,0.032312925170068035
TRBFCKE12903CFA9DB,SOTZEAA12AC468E553,0.0
TRBFCZL128F42915B0,SOVHTXW12A8C141298,0.0
TRBFCVQ128F93240DC,SOASIDX12AB0185463,0.0
TRBFCKI128F4250666,SOCWCQL12AF72A3A5A,0.0
TRBFJMR128F930B3A6,SOBSIEU12AB017D5E7,0.0
TRBFJGD128F933E85A,SOLSEJO12AB0187C4C,0.0
TRBFJBK128EF357C81,SOPHBYD12A6D4F6980,0.0
TRBFJJT128F4228826,SOTLBOG12A6D4F8AD5,0.0
TRBFJFD128F92F6CEA,SOKFCAA12AB017EF43,0.0
TRBFJNF128F1462488,SOLHRQM12A6D4F6CCF,0.0
TRBFJVT128F428F3B8,SOUIYEY12A8C13A587,0.0
TRBFJDL128F1461579,SODKENB12A6D4F46AF,0.0
TRBFJPO128F4295BE3,SOZOEJC12CF5CFAD99,0.0
TRBFJOE128F9326B03,SODBRVA12AF72ACA09,0.0
TRBFJMI128F92E535C,SOZLTQI12AB018143A,0.0
TRBFJWV128F935366B,SOANYAU12AB01881B7,0.0
TRBFJGB128F42612B1,SONFNOG12A58A78C05,0.0
TRBFJKU12903CEDB0C,SOOIBOK12A58A7ACC6,0.0
TRBFIAK128E07823AA,SOSSQKN12A6310F224,0.0
TRBFIHF12903CF0573,SOHNGYV12A58A7A9EE,0.0
TRBFIHG128F4289CF9,SOEWUWF12A8C13D27A,0.0
TRBFIBL128F423AC68,SOZDWVM12A8AE448E8,0.0
TRBFISG128F1473A72,SOCIJOM12A58A7CBF8,0.0
TRBFICL12903C9CE02,SOXOKQF12AB018C079,0.0
TRBFIUJ12903CFEB7C,SOATIOL12A8C13604E,0.0
TRBFIYC128F93373FE,SONNAVD12AB018838B,0.0
TRBFHZG128F9310D3C,SOYCCVP12A6701E6D1,0.0
TRBFHUS128F932F7BE,SOPPWUZ12AB0180E3C,0.0
TRBFHFG128F930B5F9,SOFOCZO12A81C1FC28,0.0
TRBFHSR128F1472A36,SOSMFPM12A6D4F8577,0.0
TRBFHBZ128F9339BA6,SOVRODR12AB0189A94,0.0
TRBFHRA128F424D28A,SOCLRHR12A8C134808,0.0
TRBFHGB128F92EE3FF,SOYDXQB12AAA15D4F7,0.0
TRBFHWD128F148D15D,SOLHSSM12A6D4F97F4,0.0
TRBFHYL12903CB0652,SOEKAOG12AB0188100,0.0
TRBFHSA128F4286685,SOBFVUR12A8C137745,-0.15625
TRBFHCP128F4265101,SOKUCKC12A8C1315C4,0.0
TRBFHQG128F93092E5,SOXECRP12AB017EADA,0.0
TRBFXSF128EF361A07,SOAJMYR12A6D4F52FE,0.0
TRBFXLM128F424794B,SOQKXGT12A6D4FB337,0.0
TRBFXVN128E078CF62,SOKLBBT12A6701FB54,0.0
TRBFXVP128F42304C4,SOYRNJG12A58A81B5D,0.0
TRBFXOQ128F426A061,SOMNDNZ12A8C133640,0.0
TRBFXLH12903CBAFAD,SOOMCCM12AB01896EA,-0.06026170798898073
TRBFXQT128F148D15B,SOSIJPA12A6D4F97F2,0.0
TRBFXMJ12903CB50F6,SODCXXY12AB0187452,0.0
TRBFXQM128F92FFAFB,SOGNGRU12AAA15EE73,0.0
TRBFOLR12903CBE719,SOJMRHG12AB018B633,0.0
TRBFOQI128F93428AC,SOMAWGO12AF72A64F8,0.0
TRBFOGL128F92C3AFA,SOYQLYS12A8C143355,0.0
TRBFOKS12903CA0692,SOHCEBC12AB018752F,0.0
TRBFOZC128F14874A1,SOISVOJ12A6D4F841D,0.0
TRBFOIY128F93414D1,SOBAUYA12AB0183790,0.0
TRBFOEA128F425D2DB,SOLWVPV12A8C136FC7,0.0
TRBFOBX128F92F9031,SOVZUYU12AB0183FF1,0.0
TRBFOIB128F427DC1C,SOIIAIE12A8C13C5FC,0.0
TRBFODQ128F9338635,SOYLJVH12AB0183749,0.0
TRBFOEB128F9305372,SOJHDDU12A8C143F70,0.0
TRBFOLO12903CB2676,SOCRDNK12AB018A09D,0.0
TRBFOVT128F4242079,SOMRJYH12A8C13165E,0.0
TRBFMAZ128F92F3A2A,SOMWTKR12AAA15D94E,0.0
TRBFMGE12903CDECE5,SOPCQZO12AB018596A,0.0
TRBFMWE128F933A55F,SOFVSBH12AB0186671,0.0
TRBFMKO128F426EB91,SOIYKGB12A8C1384B0,0.0
TRBFMFO128F421BFD4,SOHTZSS12A6D4FCAC2,0.0
TRBFMTO128F9322AE7,SOJAVUK12AB017EC7E,0.0
TRBFMZP128F1490058,SOCVKXU12A6D4F9A11,0.0
TRBFMGQ128F931E0A0,SOFCTSL12AB0181111,0.0
TRBFMBC128F4280A31,SOFVVLV12A8C140061,0.0
TRBFMCF128F42885AC,SOIMLOI12A8C1383C0,0.0
TRBFMDY128F426E9B4,SOEWPSQ12A8C132E05,0.0
TRBFMAS128E078F352,SONRIJJ12A6701FD0A,0.0
TRBFMVM128F9361E39,SOMRIAD12AB018388E,-0.010629251700680274
TRBFMWC128F4281F9B,SOYTQSZ12A8C13A2FD,0.0
TRBFMMC12903CF6047,SOEAVHU12AC468F2E3,0.0
TRBFMCN128F423625D,SOJBKMX12A8AE47E72,0.0
TRBFMIU12903CB8536,SOSVXWK12AB01886ED,0.0
TRBFRQJ128F4261793,SOGHVNS12A8C139B59,0.03930652281471178
TRBFRMV128F42214A6,SOTRPCV12A6D4FAB31,0.009175668820221416
TRBFRZI128F427E827,SOYTWDP12A8C138214,0.0
TRBFRNX128F9306093,SOVLMTZ12AB018530D,0.0
TRBFRPF128F423F642,SOBJUHE12A8C134796,0.0
TRBFRNS128F4274F9A,SOZHXPN12A8C1360A0,0.0
TRBFRYS128F1468FA5,SOBWDGC12A6D4F8AFC,0.0
TRBFRZX128F9341EAE,SOFUBAO12A8C139CAB,0.0
TRBFRPH128F42593D2,SOSFRGF12A8C13667A,0.0
TRBFRYD128F425E521,SODXQQY12A8C13850E,0.0
TRBFRNE128F42368B1,SOTQLJE12CF58274B5,0.0
TRBFRFR128E0781C86,SOPVOHK12A6310D84C,0.0
TRBFRNA128F4263D74,SOLXFEV12A58A7AE81,0.0
TRBFYJT128F9346CA4,SOKDTTE12AB0188F58,0.0
TRBFYIZ128EF34C3C7,SOGLHIC12A6BD56BBF,0.0
TRBFYQS128F92E83A0,SOBTJWY12AB017D2C4,0.0
TRBFYKT128F428AFF7,SOGAIRT12A58291E2D,0.0
TRBFYXK128F92F2B56,SOJUAQB12AAF3B5137,0.0
TRBFYFA128F14A0E53,SOKTIIM12A6D4F9CE4,0.0
TRBFYPH12903CF00EA,SORVBMW12AC4689175,0.0
TRBFYZQ128F932CC82,SOCIDHY12AB017ED4E,0.0
TRBFYJE128F14A8ABF,SOBFZKC12A6D4FC1F7,0.0
TRBFYQM12903CA9186,SOFKPSL12AB018830A,0.0
TRBFYPB128F9340C24,SOVEPPC12AB018AE2F,0.0
TRBFAMG128F9309CF7,SOOHKAI12AB0183D21,0.0
TRBFANQ12903CB8F48,SOOYYUG12A8C1440CA,0.0
TRBFAHS128F42804D6,SOSAZLT12A8C13B90F,0.0
TRBFAKP128F148B600,SOJHFYS12A58A7BC23,0.0
TRBFAWM128E0785A59,SOSBPUO12A58291CF2,0.0
TRBFAHF128F42A1F03,SOXHWKH12AB0184221,0.0
TRBFAON128F9313C62,SONGHHF12AB0182BBA,0.0
TRBFAGW12903CC81E2,SORMBGR12A8C13B537,0.0
TRBFAFH128F92D5762,SOSEMIH12A8C145A00,0.0
TRBFALE128EF341C77,SOZDKSJ12A67ADA37A,0.0
TRBFAWU12903CEC528,SODFEVS12AB018C60A,0.0
TRBFAPA128F9353136,SOFKRNR12AB01861AE,0.0
TRBFANX128F42934C3,SOAQFSL12A8C13C2C4,0.0
TRBFAWS12903CF8E2E,SOWDYRS12AC3DF83E2,0.0
TRBFASC128F424D427,SOPZDPO12A8C131E41,0.0
TRBFATS128F9319AEB,SOGAMCD12AB01803F7,0.0
TRBFAMR128F9306CC5,SONVGOV12AB018114E,0.0
TRBFAMN128F42367B5,SOHQECR12A8C133DDA,0.0
TRBFBLS12903CBBABB,SOMJGXB12AB0184386,0.0
TRBFBUO128F42A3DED,SOMBFCS12A8C13E5AF,0.0
TRBFBQO12903CE7ACD,SOUTNUJ12AC46861D4,0.0
TRBFBOG128F9356C6E,SOWACWC12AB01876FA,0.0
TRBFBMD128F4270DA5,SOTWPCU12A8C138514,0.0
TRBFBAB128F4227B85,SOCXOJF12A6D4FCD91,0.0
TRBFBCH128F92FAA04,SOQSDOW12AB017CF41,0.0
TRBFBRX128F148C4F1,SOUWJGL12AF72A4ED8,0.0
TRBFBSN128F9312468,SOFZXDA12AB01800C6,0.0
TRBFBYS128F92F261C,SOPXUPT12AB0184A87,-0.3125
TRBFBQG128F9313C6D,SOWXUDU12AF72A1001,0.0
TRBFBYF12903CFB6B4,SOLNLFG12AC468806E,0.0
TRBFNZQ128F4249CCA,SOYYLQI12A58A7FADA,0.0
TRBFNGV12903D0F07F,SOXHXRG12AC46898A7,0.0
TRBFNOR128F933B0F5,SOFGZBJ12AB01890B0,0.0
TRBFNLX128F4249752,SOAXXGD12A8C134182,0.0
TRBFNOL128F930AA0B,SOUJGOR12A58A7BD21,0.0
TRBFNBZ128EF34EF11,SOCHVQG12A6D4FB261,0.0
TRBFNMG128F4278109,SOUMBKO12A8C135722,0.0
TRBFNFN128F1473A51,SOHYVKJ12A6D4F6FAC,0.0
TRBFNWA128F9324891,SOUOFSG12AB0187C82,0.0
TRBFNBC12903CA9800,SOPTODT12AB018CE5C,0.0
TRBFNZT128F429201E,SODWJQR12A8C138C30,0.0
TRBFNYS128EF3412E8,SOEZMXF12A67ADB0F8,0.0
TRBFNMW12903CBF3CE,SOHLPTB12AF72A6B20,0.0
TRBFNDW128F9359ECE,SOUQADA12AB0184E60,0.0
TRBFNSL128F42776F9,SOAAXAK12A8C13C030,0.0
TRBFNEE128F425C676,SOVOEOG12AF729F7DF,0.0
TRBFSKB128F145C5B1,SOJLTFB12A6D4F91FC,0.0
TRBFSEX128F9300418,SOHEUFA12AB017F9A0,0.0
TRBFSPZ12903CB5230,SOJIUVL12AB01867D9,0.0
TRBFSPK128F92F3A22,SORCBKI12AAF3B2DF2,0.0
TRBFSNP128F14572B5,SOKBKCA12A6D4F7539,0.0
TRBFSPA128F9340CDC,SORDRKC12AB0189339,0.0
TRBFSAI128F92F4AC0,SOAQKKK12A58A7859A,0.0
TRBFFFU128F4264642,SOJAGYS12A58A7B904,0.0
TRBFFVX128F426D1A4,SOVATLZ12A8C135595,-0.762650694614306
TRBFFZN12903D08332,SOGHIGJ12AC468AA66,0.0
TRBFFQY128F1481E79,SOMKWFY12A6D4FAB0F,0.0
TRBFFNE128F92F6001,SOGXQSQ12AF729F79A,0.0
TRBFFMO128F92CB1EF,SOKPLZK12A8C14340D,0.0
TRBFFSS128F932F5D4,SOWPYIK12AB0184395,0.0
TRBFFSG128F42907C1,SOZUTHQ12A8C13C4C9,0.0
TRBFFKC128F92F67B0,SOEWNDB12AB017CF92,0.0
TRBFFIF128F4233A62,SOHUJJI12A67ADA394,0.0
TRBFFKN128F422F3CC,SOTXKYU12A6D4FCC0B,0.0
TRBFFSW128F931DF21,SODCQJH12AB017DDF6,0.0
TRBFDHN128F4242963,SOQYZUT12A8C132660,0.0
TRBFDOH128F933797E,SOBIIYZ12A8C13ED05,0.0
TRBFDGT128E0786A25,SOZLWMN12A6701D2E5,0.0
TRBFDVW128F92ED2D6,SOYEMEE12A8C144815,0.0
TRBFDRD128F92F79D5,SONLDTF12AAF3B438B,0.00402808616500622
TRBFEGL128F9318DF4,SOOTFLU12A8AE45D80,0.0
TRBFERE128F93332CF,SOWCUAM12AB0184D1D,0.0
TRBFEIX128F426A5F8,SOQQWFU12A8C132F42,0.0
TRBFEHX128F932D632,SOTEKKG12AB017E22D,0.0
TRBFEYR128F427230E,SOTNHJI12A8C135862,0.0
TRBFEID128F42368AC,SOWXBLE12A6D4F8EE8,0.0
TRBFLER128F148C52B,SOYDTJN12AF72A86B9,0.0
TRBFLOH128F42630E3,SOMGNHX12A8C131BB0,0.0
TRBFLHH128F429FDEA,SOACLMC12A8C13FA4C,0.0
TRBFLJY128F4289291,SOSBCKC12A8C139223,0.0
TRBFLFI128F427F374,SOGVVLP12A8C1363F1,0.0
TRBFLOC128E0791630,SOLSJLW12A67020AB0,0.0
TRBFLZD12903CE8824,SOLDYJH12AC3DF56D5,0.0
TRBFLIS128F9306558,SOAKHMK12AB0184E39,0.0
TRBFLOA128E078FA6A,SOQBJNU12A6701DFF5,0.0
TRBFLIP128E07897B4,SOPTYJX12A6701CDC6,0.0
TRBFLQW128F1483D44,SOKGATR12A6D4F9015,0.0
TRBFLSD128F42A0F4C,SOYLJYK12A8C13D18D,0.0
TRBFPMG128F148F505,SODPMJS12A6D4FA2A0,0.0
TRBFPYV128F421FA78,SOHNCST12A8151AF91,0.0
TRBFPRL128F14569B9,SOJCGJE12A6D4F79F3,0.0
TRBFPNE128F92E40CB,SORLPWM12AB017F78F,0.0
TRBFPRF128F92FB507,SOAHARW12AB017BAE8,0.0
TRBFPZP128F4260621,SOJSIAL12AF72A275E,0.0
TRBFPJD128F933B5C3,SOLZCFG12A8C13C146,-0.030130853994490364
TRBFPMP12903CAF2C3,SOTZFQP12AB018038A,0.0
TRBFPCL128F1481F2A,SOCMLII12A6D4FAB7F,0.0
TRBFPRL128F9316B53,SOUZLSE12AB0184B1D,0.0
TRBFPEP128F14ADD52,SOJHUKL12A58A7E7FD,0.0
TRBFPVQ128F428B0D2,SOCQVYX12A8C1389E1,0.0
TRBFWCC128F93017D3,SOCMIGC12A6702090E,0.0
TRBFWYX128F145F889,SOIFTHQ12AF72A4829,0.0
TRBFWGM128F4243B40,SOCCQJD12A58A7D627,0.0
TRBFWSU12903CC36BE,SOLCUUN12AB0187AE7,0.0
TRBFWTU128F4220AC5,SOYJVCQ12A81C22C90,0.0
TRBFWXD128E0780DBB,SOPJOQM12A6310F137,0.0
TRBFWSP128F92F29B4,SOTOSFD12AB017A7E1,0.0
TRBFWWA128F425BD1E,SOBIPFA12A8C136C56,0.0
TRBFWFX128E079531B,SOZYPNV12A6701E3B8,0.0
TRBFWZM128F4223E44,SOOAIOT12A6D4FE412,0.0
TRBFWVA128F42265AD,SOSKAIS12A81C237B8,0.0
TRBFWWX128F933936C,SOWBMKR12AB0189094,6.008027095655046E-4
TRBFZMK12903D0E7BE,SOLZXTN12AC468E040,0.0
TRBFZRR12903CE48D1,SORVXDK12AC3DFA201,0.0
